reason_for_move;person_scanning;date_time;current_crate;new_location;person_refname;crate_refname;loc_refname;moveID;move_CSID;datetimeTZ
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0251;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02511382743800192)'North American Archaeology Storage Box 0251';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150916-0849-R.0154;e5999aee-c9c0-4147-bba1-cba6aefb5009;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0252;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02521382743813970)'North American Archaeology Storage Box 0252';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150916-0849-R.0155;066b19b4-207a-4029-8c8d-6c3a1683936b;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0253;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02531382743821379)'North American Archaeology Storage Box 0253';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150916-0849-R.0156;0688c0c8-11a7-4061-bac4-5d42e6605f6c;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0254;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02541382743828401)'North American Archaeology Storage Box 0254';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150916-0849-R.0157;392a5bc9-3a68-4d31-837b-0e75d13de83e;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0255;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02551382743835064)'North American Archaeology Storage Box 0255';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150916-0849-R.0158;2f83228b-814c-432b-ae24-882a4b9da197;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:36;North American Archaeology Storage Box 0256;Kroeber, 20AMez, FF 08, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02561382743841164)'North American Archaeology Storage Box 0256';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13761)'Kroeber, 20AMez, FF 08, 02';Barcode.20150916-0849-R.0159;2940ef43-51a7-4570-977a-ac6c14f93347;2015-09-02T15:36:00Z
R;Jon Oligmueller;09/02/2015 15:36;North American Archaeology Storage Box 0257;Kroeber, 20AMez, FF 08, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02571382743847365)'North American Archaeology Storage Box 0257';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13761)'Kroeber, 20AMez, FF 08, 02';Barcode.20150916-0849-R.0160;ee355743-d745-4688-a0d7-fdbc0ec2e0af;2015-09-02T15:36:00Z
R;Jon Oligmueller;09/02/2015 15:36;North American Archaeology Storage Box 0258;Kroeber, 20AMez, FF 08, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02581382743854104)'North American Archaeology Storage Box 0258';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13761)'Kroeber, 20AMez, FF 08, 02';Barcode.20150916-0849-R.0161;9ae70a68-d6f5-44f7-92e9-d25b4e1d87f3;2015-09-02T15:36:00Z
R;Jon Oligmueller;09/02/2015 15:36;North American Archaeology Storage Box 0259;Kroeber, 20AMez, FF 08, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02591382743865075)'North American Archaeology Storage Box 0259';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13761)'Kroeber, 20AMez, FF 08, 02';Barcode.20150916-0849-R.0162;1c0f59a8-fc4c-4578-a9ef-427cba4e0d7e;2015-09-02T15:36:00Z
R;Jon Oligmueller;09/02/2015 15:36;North American Archaeology Storage Box 0260;Kroeber, 20AMez, FF 08, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02601382743873497)'North American Archaeology Storage Box 0260';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13761)'Kroeber, 20AMez, FF 08, 02';Barcode.20150916-0849-R.0163;a53d40cb-a950-4635-afcb-e4c1d1c588b2;2015-09-02T15:36:00Z
R;Jon Oligmueller;09/02/2015 15:36;North American Archaeology Storage Box 0262;Kroeber, 20AMez, FF 08, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02621382743886019)'North American Archaeology Storage Box 0262';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13761)'Kroeber, 20AMez, FF 08, 02';Barcode.20150916-0849-R.0164;03179835-a3a2-468e-8638-49054ffc7b44;2015-09-02T15:36:00Z
R;Jon Oligmueller;09/02/2015 15:36;North American Archaeology Storage Box 0263;Kroeber, 20AMez, FF 08, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02631382743891923)'North American Archaeology Storage Box 0263';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13761)'Kroeber, 20AMez, FF 08, 02';Barcode.20150916-0849-R.0165;a9f7270c-55d9-4af4-b231-c1f2809702de;2015-09-02T15:36:00Z
R;Jon Oligmueller;09/02/2015 15:36;North American Archaeology Storage Box 0264;Kroeber, 20AMez, FF 08, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02641382743897868)'North American Archaeology Storage Box 0264';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13761)'Kroeber, 20AMez, FF 08, 02';Barcode.20150916-0849-R.0166;b0aba4c5-effa-40b0-80f0-3f11b28ebce8;2015-09-02T15:36:00Z
