A1811681
Regatta, A150, S09, 04
09/11/2015 08:58
"M","A1811681","9-4738","Regatta, A150, U03, 05","09/11/2015 09:35"
"M","A1811681","9-4744","Regatta, A150, U03, 05","09/11/2015 09:35"
Regatta, A150, U03, 04
09/11/2015 09:35
"M","A1811681","9-4734","Regatta, A150, U03, 04","09/11/2015 09:35"
"M","A1811681","9-4742","Regatta, A150, U03, 04","09/11/2015 09:35"
"M","A1811681","9-617","Regatta, A150, U03, 04","09/11/2015 09:35"
"M","A1811681","9-16551","Regatta, A150, U03, 04","09/11/2015 09:35"
"M","A1811681","9-17494","Regatta, A150, U03, 04","09/11/2015 09:35"
"M","A1811681","9-6889","Regatta, A150, U03, 04","09/11/2015 09:35"
"M","A1811681","9-17039","Regatta, A150, U03, 04","09/11/2015 09:35"
"M","A1811681","9-4931","Regatta, A150, U03, 04","09/11/2015 09:35"
"M","A1811681","9-6888","Regatta, A150, U03, 04","09/11/2015 09:35"
"M","A1811681","9-13499","Regatta, A150, U03, 04","09/11/2015 09:35"
"M","A1811681","9-18223a,b","Regatta, A150, U03, 04","09/11/2015 09:35"
"M","A1811681","9-14670b","Regatta, A150, U03, 04","09/11/2015 09:35"
"M","A1811681","9-14670a","Regatta, A150, U03, 04","09/11/2015 09:35"
"M","A1811681","9-4752","Regatta, A150, U03, 04","09/11/2015 09:35"
"M","A1811681","9-4740","Regatta, A150, U03, 04","09/11/2015 09:35"
"M","A1811681","9-705","Regatta, A150, U03, 04","09/11/2015 09:35"
"M","A1811681","9-4751","Regatta, A150, U03, 04","09/11/2015 09:35"
Regatta, A150, U03, 03
09/11/2015 09:37
"M","A1811681","9-5765","Regatta, A150, U03, 03","09/11/2015 09:37"
"M","A1811681","9-80","Regatta, A150, U03, 03","09/11/2015 09:37"
"M","A1811681","9-79","Regatta, A150, U03, 03","09/11/2015 09:37"
"M","A1811681","9-6339","Regatta, A150, U03, 03","09/11/2015 09:37"
"M","A1811681","9-6338","Regatta, A150, U03, 03","09/11/2015 09:37"
"M","A1811681","9-16580a,b","Regatta, A150, U03, 03","09/11/2015 09:37"
"M","A1811681","9-17670a","Regatta, A150, U03, 03","09/11/2015 09:37"
Regatta, A150, U03, 02
09/11/2015 09:38
"M","A1811681","9-14885","Regatta, A150, U03, 02","09/11/2015 09:38"
"M","A1811681","9-17826","Regatta, A150, U03, 02","09/11/2015 09:38"
"M","A1811681","9-8286","Regatta, A150, U03, 02","09/11/2015 09:38"
Regatta, A150, U03, 01
09/11/2015 09:38
"M","A1811681","TEMP 2012.7","Regatta, A150, U03, 01","09/11/2015 09:38"
